VLA,7,1,7,3,2352,86.396070434172,1201.8426
VLA,7,1,7,4,3136,91.376520425518,1602.4568
VLA,7,1,7,5,3920,95.239657564167,2003.071
VLA,7,1,7,6,4704,98.396070434172,2403.6852
VLA,7,1,7,7,5488,101.064779490209,2804.2994
VLA,7,1,7,8,6272,103.376520425518,3204.9136
VLA,7,1,7,9,7056,105.415620442826,3605.5278
VLN,7,4,13,1,364,54.093537978520,185.99945
VLN,7,4,13,2,728,66.093537978520,371.9989
VLN,7,4,13,3,1092,73.113087987174,557.99835
VLN,7,4,13,4,1456,78.093537978520,743.9978
VLN,7,4,13,5,1820,81.956675117168,929.99725
VLN,7,4,13,6,2184,85.113087987174,1115.9967
VLN,7,4,13,7,2548,87.781797043211,1301.99615
VLN,7,4,13,8,2912,90.093537978520,1487.9956
VLN,7,4,13,9,3276,92.132637995828,1673.99505
VLN,7,3,5,1,560,61.551398499475,286.153
VLN,7,3,5,2,1120,73.551398499475,572.306
VLN,7,3,5,3,1680,80.570948508129,858.459
VLN,7,3,5,4,2240,85.551398499475,1144.612
VLN,7,3,5,5,2800,89.414535638124,1430.765
VLN,7,3,5,6,3360,92.570948508129,1716.918
VLN,7,3,5,7,3920,95.239657564167,2003.071
VLN,7,3,5,8,4480,97.551398499475,2289.224
VLN,7,3,5,9,5040,99.590498516783,2575.377
VLN,7,2,1,1,896,69.688261360827,457.8448
VLN,7,2,1,2,1792,81.688261360827,915.6896
VLN,7,2,1,3,2688,88.707811369481,1373.5344
VLN,7,2,1,4,3584,93.688261360827,1831.3792
VLN,7,2,1,5,4480,97.551398499475,2289.224
VLN,7,2,1,6,5376,100.707811369481,2747.0688
VLN,7,2,1,7,6272,103.376520425518,3204.9136
VLN,7,2,1,8,7168,105.688261360827,3662.7584
VLN,7,2,1,9,8064,107.727361378135,4120.6032
VLN,7,1,11,1,1232,75.201440784475,629.5366
VLN,7,1,11,2,2464,87.201440784475,1259.0732
VLN,7,1,11,3,3696,94.220990793128,1888.6098
VLN,7,1,11,4,4928,99.201440784475,2518.1464
VLN,7,1,11,5,6160,103.064577923123,3147.683
VLN,7,1,11,6,7392,106.220990793128,3777.2196
VLN,7,1,11,7,8624,108.889699849166,4406.7562
VLN,7,1,11,8,9856,111.201440784475,5036.2928
VLN,7,1,11,9,11088,113.240540801782,5665.8294
CB,11,4,7,1,77,27.201440784475,39.3460375
CB,11,4,7,2,154,39.201440784475,78.692075
CB,11,4,7,3,231,46.220990793128,118.0381125
CB,11,4,7,4,308,51.201440784475,157.38415
CB,11,4,7,5,385,55.064577923123,196.7301875
CB,11,4,7,6,462,58.220990793128,236.076225
CB,11,4,7,7,539,60.889699849166,275.4222625
CB,11,4,7,8,616,63.201440784475,314.7683
CB,11,4,7,9,693,65.240540801782,354.1143375
CB,11,3,5,1,110,33.376318858432,56.208625
CB,11,3,5,2,220,45.376318858432,112.41725
CB,11,3,5,3,330,52.395868867086,168.625875
CB,11,3,5,4,440,57.376318858432,224.8345
CB,11,3,5,5,550,61.239455997080,281.043125
CB,11,3,5,6,660,64.395868867086,337.25175
CB,11,3,5,7,770,67.064577923123,393.460375
CB,11,3,5,8,880,69.376318858432,449.669
CB,11,3,5,9,990,71.415418875739,505.877625
CB,11,2,13,1,143,37.918458337476,73.0712125
CB,11,2,13,2,286,49.918458337476,146.142425
CB,11,2,13,3,429,56.938008346130,219.2136375
CB,11,2,13,4,572,61.918458337476,292.28485
CB,11,2,13,5,715,65.781595476125,365.3560625
CB,11,2,13,6,858,68.938008346130,438.427275
CB,11,2,13,7,1001,71.606717402168,511.4984875
CB,11,2,13,8,1144,73.918458337476,584.5697
CB,11,2,13,9,1287,75.957558354784,657.6409125
CB,11,1,1,1,176,41.513181719783,89.9338
CB,11,1,1,2,352,53.513181719783,179.8676
CB,11,1,1,3,528,60.532731728437,269.8014
CB,11,1,1,4,704,65.513181719783,359.7352
CB,11,1,1,5,880,69.376318858432,449.669
CB,11,1,1,6,1056,72.532731728437,539.6028
CB,11,1,1,7,1232,75.201440784475,629.5366
CB,11,1,1,8,1408,77.513181719783,719.4704
CB,11,1,1,9,1584,79.552281737091,809.4042
VCL,11,4,11,1,121,35.026361143431,61.8294875
VCL,11,4,11,2,242,47.026361143431,123.658975
VCL,11,4,11,3,363,54.045911152085,185.4884625
VCL,11,4,11,4,484,59.026361143431,247.31795
VCL,11,4,11,5,605,62.889498282079,309.1474375
VCL,11,4,11,6,726,66.045911152085,370.976925
VCL,11,4,11,7,847,68.714620208122,432.8064125
VCL,11,4,11,8,968,71.026361143431,494.6359
VCL,11,4,11,9,1089,73.065461160739,556.4653875
VCL,11,3,1,1,176,41.513181719783,89.9338
VCL,11,3,1,2,352,53.513181719783,179.8676
VCL,11,3,1,3,528,60.532731728437,269.8014
VCL,11,3,1,4,704,65.513181719783,359.7352
VCL,11,3,1,5,880,69.376318858432,449.669
VCL,11,3,1,6,1056,72.532731728437,539.6028
VCL,11,3,1,7,1232,75.201440784475,629.5366
VCL,11,3,1,8,1408,77.513181719783,719.4704
VCL,11,3,1,9,1584,79.552281737091,809.4042
VCL,11,2,3,1,264,48.532731728437,134.9007
VCL,11,2,3,2,528,60.532731728437,269.8014
VCL,11,2,3,3,792,67.552281737091,404.7021
VCL,11,2,3,4,1056,72.532731728437,539.6028
VCL,11,2,3,5,1320,76.395868867086,674.5035
VCL,11,2,3,6,1584,79.552281737091,809.4042
VCL,11,2,3,7,1848,82.220990793128,944.3049
VCL,11,2,3,8,2112,84.532731728437,1079.2056
VCL,11,2,3,9,2376,86.571831745745,1214.1063
VCL,11,1,5,1,440,57.376318858432,224.8345
VCL,11,1,5,2,880,69.376318858432,449.669
VCL,11,1,5,3,1320,76.395868867086,674.5035
VCL,11,1,5,4,1760,81.376318858432,899.338
VCL,11,1,5,5,2200,85.239455997080,1124.1725
VCL,11,1,5,6,2640,88.395868867086,1349.007
VCL,11,1,5,7,3080,91.064577923123,1573.8415
VCL,11,1,5,8,3520,93.376318858432,1798.676
VCL,11,1,5,9,3960,95.415418875739,2023.5105
VLA,11,4,11,1,242,47.026361143431,123.658975
VLA,11,4,11,2,484,59.026361143431,247.31795
VLA,11,4,11,3,726,66.045911152085,370.976925
VLA,11,4,11,4,968,71.026361143431,494.6359
VLA,11,4,11,5,1210,74.889498282079,618.294875
VLA,11,4,11,6,1452,78.045911152085,741.95385
VLA,11,4,11,7,1694,80.714620208122,865.612825
VLA,11,4,11,8,1936,83.026361143431,989.2718
VLA,11,4,11,9,2178,85.065461160739,1112.930775
VLA,11,3,1,1,352,53.513181719783,179.8676
VLA,11,3,1,2,704,65.513181719783,359.7352
VLA,11,3,1,3,1056,72.532731728437,539.6028
VLA,11,3,1,4,1408,77.513181719783,719.4704
VLA,11,3,1,5,1760,81.376318858432,899.338
VLA,11,3,1,6,2112,84.532731728437,1079.2056
VLA,11,3,1,7,2464,87.201440784475,1259.0732
VLA,11,3,1,8,2816,89.513181719783,1438.9408
VLA,11,3,1,9,3168,91.552281737091,1618.8084
VLA,11,2,13,1,572,61.918458337476,292.28485
VLA,11,2,13,2,1144,73.918458337476,584.5697
VLA,11,2,13,3,1716,80.938008346130,876.85455
VLA,11,2,13,4,2288,85.918458337476,1169.1394
VLA,11,2,13,5,2860,89.781595476125,1461.42425
VLA,11,2,13,6,3432,92.938008346130,1753.7091
VLA,11,2,13,7,4004,95.606717402168,2045.99395
VLA,11,2,13,8,4576,97.918458337476,2338.2788
VLA,11,2,13,9,5148,99.957558354784,2630.56365
VLA,11,1,5,1,880,69.376318858432,449.669
VLA,11,1,5,2,1760,81.376318858432,899.338
VLA,11,1,5,3,2640,88.395868867086,1349.007
VLA,11,1,5,4,3520,93.376318858432,1798.676
VLA,11,1,5,5,4400,97.239455997080,2248.345
VLA,11,1,5,6,5280,100.395868867086,2698.014
VLA,11,1,5,7,6160,103.064577923123,3147.683
VLA,11,1,5,8,7040,105.376318858432,3597.352
VLA,11,1,5,9,7920,107.415418875739,4047.021
VLN,11,4,1,1,352,53.513181719783,179.8676
VLN,11,4,1,2,704,65.513181719783,359.7352
VLN,11,4,1,3,1056,72.532731728437,539.6028
VLN,11,4,1,4,1408,77.513181719783,719.4704
VLN,11,4,1,5,1760,81.376318858432,899.338
VLN,11,4,1,6,2112,84.532731728437,1079.2056
VLN,11,4,1,7,2464,87.201440784475,1259.0732
VLN,11,4,1,8,2816,89.513181719783,1438.9408
VLN,11,4,1,9,3168,91.552281737091,1618.8084
VLN,11,3,3,1,528,60.532731728437,269.8014
VLN,11,3,3,2,1056,72.532731728437,539.6028
VLN,11,3,3,3,1584,79.552281737091,809.4042
VLN,11,3,3,4,2112,84.532731728437,1079.2056
VLN,11,3,3,5,2640,88.395868867086,1349.007
VLN,11,3,3,6,3168,91.552281737091,1618.8084
VLN,11,3,3,7,3696,94.220990793128,1888.6098
VLN,11,3,3,8,4224,96.532731728437,2158.4112
VLN,11,3,3,9,4752,98.571831745745,2428.2126
VLN,11,2,5,1,880,69.376318858432,449.669
VLN,11,2,5,2,1760,81.376318858432,899.338
VLN,11,2,5,3,2640,88.395868867086,1349.007
VLN,11,2,5,4,3520,93.376318858432,1798.676
VLN,11,2,5,5,4400,97.239455997080,2248.345
VLN,11,2,5,6,5280,100.395868867086,2698.014
VLN,11,2,5,7,6160,103.064577923123,3147.683
VLN,11,2,5,8,7040,105.376318858432,3597.352
VLN,11,2,5,9,7920,107.415418875739,4047.021
VLN,11,1,7,1,1232,75.201440784475,629.5366
VLN,11,1,7,2,2464,87.201440784475,1259.0732
VLN,11,1,7,3,3696,94.220990793128,1888.6098
VLN,11,1,7,4,4928,99.201440784475,2518.1464
VLN,11,1,7,5,6160,103.064577923123,3147.683
VLN,11,1,7,6,7392,106.220990793128,3777.2196
VLN,11,1,7,7,8624,108.889699849166,4406.7562
VLN,11,1,7,8,9856,111.201440784475,5036.2928
VLN,11,1,7,9,11088,113.240540801782,5665.8294
CB,13,4,3,1,78,27.424828922483,39.857025
CB,13,4,3,2,156,39.424828922483,79.71405
CB,13,4,3,3,234,46.444378931137,119.571075
CB,13,4,3,4,312,51.424828922483,159.4281
CB,13,4,3,5,390,55.287966061131,199.285125
CB,13,4,3,6,468,58.444378931137,239.14215
CB,13,4,3,7,546,61.113087987174,278.999175
CB,13,4,3,8,624,63.424828922483,318.8562
CB,13,4,3,9,702,65.463928939791,358.713225
CB,13,3,1,1,104,32.405278913829,53.1427
CB,13,3,1,2,208,44.405278913829,106.2854
CB,13,3,1,3,312,51.424828922483,159.4281
CB,13,3,1,4,416,56.405278913829,212.5708
CB,13,3,1,5,520,60.268416052477,265.7135
CB,13,3,1,6,624,63.424828922483,318.8562
CB,13,3,1,7,728,66.093537978520,371.9989
CB,13,3,1,8,832,68.405278913829,425.1416
CB,13,3,1,9,936,70.444378931137,478.2843
CB,13,2,11,1,143,37.918458337476,73.0712125
CB,13,2,11,2,286,49.918458337476,146.142425
CB,13,2,11,3,429,56.938008346130,219.2136375
CB,13,2,11,4,572,61.918458337476,292.28485
CB,13,2,11,5,715,65.781595476125,365.3560625
CB,13,2,11,6,858,68.938008346130,438.427275
CB,13,2,11,7,1001,71.606717402168,511.4984875
CB,13,2,11,8,1144,73.918458337476,584.5697
CB,13,2,11,9,1287,75.957558354784,657.6409125
CB,13,1,13,1,169,40.810555531522,86.3568875
CB,13,1,13,2,338,52.810555531522,172.713775
CB,13,1,13,3,507,59.830105540176,259.0706625
CB,13,1,13,4,676,64.810555531522,345.42755
CB,13,1,13,5,845,68.673692670170,431.7844375
CB,13,1,13,6,1014,71.830105540176,518.141325
CB,13,1,13,7,1183,74.498814596213,604.4982125
CB,13,1,13,8,1352,76.810555531522,690.8551
CB,13,1,13,9,1521,78.849655548830,777.2119875
VCL,13,4,5,1,130,36.268416052477,66.428375
VCL,13,4,5,2,260,48.268416052477,132.85675
VCL,13,4,5,3,390,55.287966061131,199.285125
VCL,13,4,5,4,520,60.268416052477,265.7135
VCL,13,4,5,5,650,64.131553191126,332.141875
VCL,13,4,5,6,780,67.287966061131,398.57025
VCL,13,4,5,7,910,69.956675117168,464.998625
VCL,13,4,5,8,1040,72.268416052477,531.427
VCL,13,4,5,9,1170,74.307516069785,597.855375
VCL,13,3,7,1,182,42.093537978520,92.999725
VCL,13,3,7,2,364,54.093537978520,185.99945
VCL,13,3,7,3,546,61.113087987174,278.999175
VCL,13,3,7,4,728,66.093537978520,371.9989
VCL,13,3,7,5,910,69.956675117168,464.998625
VCL,13,3,7,6,1092,73.113087987174,557.99835
VCL,13,3,7,7,1274,75.781797043211,650.998075
VCL,13,3,7,8,1456,78.093537978520,743.9978
VCL,13,3,7,9,1638,80.132637995828,836.997525
VCL,13,2,11,1,286,49.918458337476,146.142425
VCL,13,2,11,2,572,61.918458337476,292.28485
VCL,13,2,11,3,858,68.938008346130,438.427275
VCL,13,2,11,4,1144,73.918458337476,584.5697
VCL,13,2,11,5,1430,77.781595476125,730.712125
VCL,13,2,11,6,1716,80.938008346130,876.85455
VCL,13,2,11,7,2002,83.606717402168,1022.996975
VCL,13,2,11,8,2288,85.918458337476,1169.1394
VCL,13,2,11,9,2574,87.957558354784,1315.281825
VCL,13,1,1,1,416,56.405278913829,212.5708
VCL,13,1,1,2,832,68.405278913829,425.1416
VCL,13,1,1,3,1248,75.424828922483,637.7124
VCL,13,1,1,4,1664,80.405278913829,850.2832
VCL,13,1,1,5,2080,84.268416052477,1062.854
VCL,13,1,1,6,2496,87.424828922483,1275.4248
VCL,13,1,1,7,2912,90.093537978520,1487.9956
VCL,13,1,1,8,3328,92.405278913829,1700.5664
VCL,13,1,1,9,3744,94.444378931137,1913.1372
VLA,13,4,5,1,260,48.268416052477,132.85675
VLA,13,4,5,2,520,60.268416052477,265.7135
VLA,13,4,5,3,780,67.287966061131,398.57025
VLA,13,4,5,4,1040,72.268416052477,531.427
VLA,13,4,5,5,1300,76.131553191126,664.28375
VLA,13,4,5,6,1560,79.287966061131,797.1405
VLA,13,4,5,7,1820,81.956675117168,929.99725
VLA,13,4,5,8,2080,84.268416052477,1062.854
VLA,13,4,5,9,2340,86.307516069785,1195.71075
VLA,13,3,7,1,364,54.093537978520,185.99945
VLA,13,3,7,2,728,66.093537978520,371.9989
VLA,13,3,7,3,1092,73.113087987174,557.99835
VLA,13,3,7,4,1456,78.093537978520,743.9978
VLA,13,3,7,5,1820,81.956675117168,929.99725
VLA,13,3,7,6,2184,85.113087987174,1115.9967
VLA,13,3,7,7,2548,87.781797043211,1301.99615
VLA,13,3,7,8,2912,90.093537978520,1487.9956
VLA,13,3,7,9,3276,92.132637995828,1673.99505
VLA,13,2,3,1,624,63.424828922483,318.8562
VLA,13,2,3,2,1248,75.424828922483,637.7124
VLA,13,2,3,3,1872,82.444378931137,956.5686
VLA,13,2,3,4,2496,87.424828922483,1275.4248
VLA,13,2,3,5,3120,91.287966061131,1594.281
VLA,13,2,3,6,3744,94.444378931137,1913.1372
VLA,13,2,3,7,4368,97.113087987174,2231.9934
VLA,13,2,3,8,4992,99.424828922483,2550.8496
VLA,13,2,3,9,5616,101.463928939790,2869.7058
VLA,13,1,1,1,832,68.405278913829,425.1416
VLA,13,1,1,2,1664,80.405278913829,850.2832
VLA,13,1,1,3,2496,87.424828922483,1275.4248
VLA,13,1,1,4,3328,92.405278913829,1700.5664
VLA,13,1,1,5,4160,96.268416052477,2125.708
VLA,13,1,1,6,4992,99.424828922483,2550.8496
VLA,13,1,1,7,5824,102.093537978520,2975.9912
VLA,13,1,1,8,6656,104.405278913829,3401.1328
VLA,13,1,1,9,7488,106.444378931137,3826.2744
VLN,13,4,7,1,364,54.093537978520,185.99945
VLN,13,4,7,2,728,66.093537978520,371.9989
VLN,13,4,7,3,1092,73.113087987174,557.99835
VLN,13,4,7,4,1456,78.093537978520,743.9978
VLN,13,4,7,5,1820,81.956675117168,929.99725
VLN,13,4,7,6,2184,85.113087987174,1115.9967
VLN,13,4,7,7,2548,87.781797043211,1301.99615
VLN,13,4,7,8,2912,90.093537978520,1487.9956
VLN,13,4,7,9,3276,92.132637995828,1673.99505
VLN,13,3,5,1,520,60.268416052477,265.7135
VLN,13,3,5,2,1040,72.268416052477,531.427
VLN,13,3,5,3,1560,79.287966061131,797.1405
VLN,13,3,5,4,2080,84.268416052477,1062.854
VLN,13,3,5,5,2600,88.131553191126,1328.5675
VLN,13,3,5,6,3120,91.287966061131,1594.281
VLN,13,3,5,7,3640,93.956675117168,1859.9945
VLN,13,3,5,8,4160,96.268416052477,2125.708
VLN,13,3,5,9,4680,98.307516069785,2391.4215
VLN,13,2,1,1,832,68.405278913829,425.1416
VLN,13,2,1,2,1664,80.405278913829,850.2832
VLN,13,2,1,3,2496,87.424828922483,1275.4248
VLN,13,2,1,4,3328,92.405278913829,1700.5664
VLN,13,2,1,5,4160,96.268416052477,2125.708
VLN,13,2,1,6,4992,99.424828922483,2550.8496
VLN,13,2,1,7,5824,102.093537978520,2975.9912
VLN,13,2,1,8,6656,104.405278913829,3401.1328
VLN,13,2,1,9,7488,106.444378931137,3826.2744
VLN,13,1,13,1,1352,76.810555531522,690.8551
VLN,13,1,13,2,2704,88.810555531522,1381.7102
VLN,13,1,13,3,4056,95.830105540176,2072.5653
VLN,13,1,13,4,5408,100.810555531522,2763.4204
VLN,13,1,13,5,6760,104.673692670170,3454.2755
VLN,13,1,13,6,8112,107.830105540176,4145.1306
VLN,13,1,13,7,9464,110.498814596213,4835.9857
VLN,13,1,13,8,10816,112.810555531522,5526.8408
VLN,13,1,13,9,12168,114.849655548830,6217.6959
